step,time,x_num,vx_num,x_exact,error_x
536,5.3600000000e-01,1.3055000000e+00,1.5000000000e+00,1.3040000000e+00,1.5000000000e-03
537,5.3700000000e-01,1.3070000000e+00,1.5000000000e+00,1.3055000000e+00,1.5000000000e-03
538,5.3800000000e-01,1.3085000000e+00,1.5000000000e+00,1.3070000000e+00,1.5000000000e-03
539,5.3900000000e-01,1.3100000000e+00,1.5000000000e+00,1.3085000000e+00,1.5000000000e-03
540,5.4000000000e-01,1.3115000000e+00,1.5000000000e+00,1.3100000000e+00,1.5000000000e-03
541,5.4100000000e-01,1.3130000000e+00,1.5000000000e+00,1.3115000000e+00,1.5000000000e-03
542,5.4200000000e-01,1.3145000000e+00,1.5000000000e+00,1.3130000000e+00,1.5000000000e-03
543,5.4300000000e-01,1.3160000000e+00,1.5000000000e+00,1.3145000000e+00,1.5000000000e-03
544,5.4400000000e-01,1.3175000000e+00,1.5000000000e+00,1.3160000000e+00,1.5000000000e-03
545,5.4500000000e-01,1.3190000000e+00,1.5000000000e+00,1.3175000000e+00,1.5000000000e-03
546,5.4600000000e-01,1.3205000000e+00,1.5000000000e+00,1.3190000000e+00,1.5000000000e-03
547,5.4700000000e-01,1.3220000000e+00,1.5000000000e+00,1.3205000000e+00,1.5000000000e-03
548,5.4800000000e-01,1.3235000000e+00,1.5000000000e+00,1.3220000000e+00,1.5000000000e-03
549,5.4900000000e-01,1.3250000000e+00,1.5000000000e+00,1.3235000000e+00,1.5000000000e-03
550,5.5000000000e-01,1.3265000000e+00,1.5000000000e+00,1.3250000000e+00,1.5000000000e-03
551,5.5100000000e-01,1.3280000000e+00,1.5000000000e+00,1.3265000000e+00,1.5000000000e-03
552,5.5200000000e-01,1.3295000000e+00,1.5000000000e+00,1.3280000000e+00,1.5000000000e-03
553,5.5300000000e-01,1.3310000000e+00,1.5000000000e+00,1.3295000000e+00,1.5000000000e-03
554,5.5400000000e-01,1.3325000000e+00,1.5000000000e+00,1.3310000000e+00,1.5000000000e-03
555,5.5500000000e-01,1.3340000000e+00,1.5000000000e+00,1.3325000000e+00,1.5000000000e-03
556,5.5600000000e-01,1.3355000000e+00,1.5000000000e+00,1.3340000000e+00,1.5000000000e-03
557,5.5700000000e-01,1.3370000000e+00,1.5000000000e+00,1.3355000000e+00,1.5000000000e-03
558,5.5800000000e-01,1.3385000000e+00,1.5000000000e+00,1.3370000000e+00,1.5000000000e-03
559,5.5900000000e-01,1.3400000000e+00,1.5000000000e+00,1.3385000000e+00,1.5000000000e-03
560,5.6000000000e-01,1.3415000000e+00,1.5000000000e+00,1.3400000000e+00,1.5000000000e-03
561,5.6100000000e-01,1.3430000000e+00,1.5000000000e+00,1.3415000000e+00,1.5000000000e-03
562,5.6200000000e-01,1.3445000000e+00,1.5000000000e+00,1.3430000000e+00,1.5000000000e-03
563,5.6300000000e-01,1.3460000000e+00,1.5000000000e+00,1.3445000000e+00,1.5000000000e-03
564,5.6400000000e-01,1.3475000000e+00,1.5000000000e+00,1.3460000000e+00,1.5000000000e-03
565,5.6500000000e-01,1.3490000000e+00,1.5000000000e+00,1.3475000000e+00,1.5000000000e-03
566,5.6600000000e-01,1.3505000000e+00,1.5000000000e+00,1.3490000000e+00,1.5000000000e-03
567,5.6700000000e-01,1.3520000000e+00,1.5000000000e+00,1.3505000000e+00,1.5000000000e-03
568,5.6800000000e-01,1.3535000000e+00,1.5000000000e+00,1.3520000000e+00,1.5000000000e-03
569,5.6900000000e-01,1.3550000000e+00,1.5000000000e+00,1.3535000000e+00,1.5000000000e-03
570,5.7000000000e-01,1.3565000000e+00,1.5000000000e+00,1.3550000000e+00,1.5000000000e-03
571,5.7100000000e-01,1.3580000000e+00,1.5000000000e+00,1.3565000000e+00,1.5000000000e-03
572,5.7200000000e-01,1.3595000000e+00,1.5000000000e+00,1.3580000000e+00,1.5000000000e-03
573,5.7300000000e-01,1.3610000000e+00,1.5000000000e+00,1.3595000000e+00,1.5000000000e-03
574,5.7400000000e-01,1.3625000000e+00,1.5000000000e+00,1.3610000000e+00,1.5000000000e-03
575,5.7500000000e-01,1.3640000000e+00,1.5000000000e+00,1.3625000000e+00,1.5000000000e-03
576,5.7600000000e-01,1.3655000000e+00,1.5000000000e+00,1.3640000000e+00,1.5000000000e-03
577,5.7700000000e-01,1.3670000000e+00,1.5000000000e+00,1.3655000000e+00,1.5000000000e-03
578,5.7800000000e-01,1.3685000000e+00,1.5000000000e+00,1.3670000000e+00,1.5000000000e-03
579,5.7900000000e-01,1.3700000000e+00,1.5000000000e+00,1.3685000000e+00,1.5000000000e-03
580,5.8000000000e-01,1.3715000000e+00,1.5000000000e+00,1.3700000000e+00,1.5000000000e-03
581,5.8100000000e-01,1.3730000000e+00,1.5000000000e+00,1.3715000000e+00,1.5000000000e-03
582,5.8200000000e-01,1.3745000000e+00,1.5000000000e+00,1.3730000000e+00,1.5000000000e-03
583,5.8300000000e-01,1.3760000000e+00,1.5000000000e+00,1.3745000000e+00,1.5000000000e-03
584,5.8400000000e-01,1.3775000000e+00,1.5000000000e+00,1.3760000000e+00,1.5000000000e-03
585,5.8500000000e-01,1.3790000000e+00,1.5000000000e+00,1.3775000000e+00,1.5000000000e-03
586,5.8600000000e-01,1.3805000000e+00,1.5000000000e+00,1.3790000000e+00,1.5000000000e-03
587,5.8700000000e-01,1.3820000000e+00,1.5000000000e+00,1.3805000000e+00,1.5000000000e-03
588,5.8800000000e-01,1.3835000000e+00,1.5000000000e+00,1.3820000000e+00,1.5000000000e-03
589,5.8900000000e-01,1.3850000000e+00,1.5000000000e+00,1.3835000000e+00,1.5000000000e-03
590,5.9000000000e-01,1.3865000000e+00,1.5000000000e+00,1.3850000000e+00,1.5000000000e-03
591,5.9100000000e-01,1.3880000000e+00,1.5000000000e+00,1.3865000000e+00,1.5000000000e-03
592,5.9200000000e-01,1.3895000000e+00,1.5000000000e+00,1.3880000000e+00,1.5000000000e-03
593,5.9300000000e-01,1.3910000000e+00,1.5000000000e+00,1.3895000000e+00,1.5000000000e-03
594,5.9400000000e-01,1.3925000000e+00,1.5000000000e+00,1.3910000000e+00,1.5000000000e-03
595,5.9500000000e-01,1.3940000000e+00,1.5000000000e+00,1.3925000000e+00,1.5000000000e-03
596,5.9600000000e-01,1.3955000000e+00,1.5000000000e+00,1.3940000000e+00,1.5000000000e-03
597,5.9700000000e-01,1.3970000000e+00,1.5000000000e+00,1.3955000000e+00,1.5000000000e-03
598,5.9800000000e-01,1.3985000000e+00,1.5000000000e+00,1.3970000000e+00,1.5000000000e-03
599,5.9900000000e-01,1.4000000000e+00,1.5000000000e+00,1.3985000000e+00,1.5000000000e-03
600,6.0000000000e-01,1.4015000000e+00,1.5000000000e+00,1.4000000000e+00,1.5000000000e-03
601,6.0100000000e-01,1.4030000000e+00,1.5000000000e+00,1.4015000000e+00,1.5000000000e-03
602,6.0200000000e-01,1.4045000000e+00,1.5000000000e+00,1.4030000000e+00,1.5000000000e-03
603,6.0300000000e-01,1.4060000000e+00,1.5000000000e+00,1.4045000000e+00,1.5000000000e-03
604,6.0400000000e-01,1.4075000000e+00,1.5000000000e+00,1.4060000000e+00,1.5000000000e-03
605,6.0500000000e-01,1.4090000000e+00,1.5000000000e+00,1.4075000000e+00,1.5000000000e-03
606,6.0600000000e-01,1.4105000000e+00,1.5000000000e+00,1.4090000000e+00,1.5000000000e-03
607,6.0700000000e-01,1.4120000000e+00,1.5000000000e+00,1.4105000000e+00,1.5000000000e-03
608,6.0800000000e-01,1.4135000000e+00,1.5000000000e+00,1.4120000000e+00,1.5000000000e-03
609,6.0900000000e-01,1.4150000000e+00,1.5000000000e+00,1.4135000000e+00,1.5000000000e-03
610,6.1000000000e-01,1.4165000000e+00,1.5000000000e+00,1.4150000000e+00,1.5000000000e-03
611,6.1100000000e-01,1.4180000000e+00,1.5000000000e+00,1.4165000000e+00,1.5000000000e-03
612,6.1200000000e-01,1.4195000000e+00,1.5000000000e+00,1.4180000000e+00,1.5000000000e-03
613,6.1300000000e-01,1.4210000000e+00,1.5000000000e+00,1.4195000000e+00,1.5000000000e-03
614,6.1400000000e-01,1.4225000000e+00,1.5000000000e+00,1.4210000000e+00,1.5000000000e-03
615,6.1500000000e-01,1.4240000000e+00,1.5000000000e+00,1.4225000000e+00,1.5000000000e-03
616,6.1600000000e-01,1.4255000000e+00,1.5000000000e+00,1.4240000000e+00,1.5000000000e-03
617,6.1700000000e-01,1.4270000000e+00,1.5000000000e+00,1.4255000000e+00,1.5000000000e-03
618,6.1800000000e-01,1.4285000000e+00,1.5000000000e+00,1.4270000000e+00,1.5000000000e-03
619,6.1900000000e-01,1.4300000000e+00,1.5000000000e+00,1.4285000000e+00,1.5000000000e-03
620,6.2000000000e-01,1.4315000000e+00,1.5000000000e+00,1.4300000000e+00,1.5000000000e-03
621,6.2100000000e-01,1.4330000000e+00,1.5000000000e+00,1.4315000000e+00,1.5000000000e-03
622,6.2200000000e-01,1.4345000000e+00,1.5000000000e+00,1.4330000000e+00,1.5000000000e-03
623,6.2300000000e-01,1.4360000000e+00,1.5000000000e+00,1.4345000000e+00,1.5000000000e-03
624,6.2400000000e-01,1.4375000000e+00,1.5000000000e+00,1.4360000000e+00,1.5000000000e-03
625,6.2500000000e-01,1.4390000000e+00,1.5000000000e+00,1.4375000000e+00,1.5000000000e-03
626,6.2600000000e-01,1.4405000000e+00,1.5000000000e+00,1.4390000000e+00,1.5000000000e-03
627,6.2700000000e-01,1.4420000000e+00,1.5000000000e+00,1.4405000000e+00,1.5000000000e-03
628,6.2800000000e-01,1.4435000000e+00,1.5000000000e+00,1.4420000000e+00,1.5000000000e-03
629,6.2900000000e-01,1.4450000000e+00,1.5000000000e+00,1.4435000000e+00,1.5000000000e-03
630,6.3000000000e-01,1.4465000000e+00,1.5000000000e+00,1.4450000000e+00,1.5000000000e-03
631,6.3100000000e-01,1.4480000000e+00,1.5000000000e+00,1.4465000000e+00,1.5000000000e-03
632,6.3200000000e-01,1.4495000000e+00,1.5000000000e+00,1.4480000000e+00,1.5000000000e-03
633,6.3300000000e-01,1.4510000000e+00,1.5000000000e+00,1.4495000000e+00,1.5000000000e-03
634,6.3400000000e-01,1.4525000000e+00,1.5000000000e+00,1.4510000000e+00,1.5000000000e-03
635,6.3500000000e-01,1.4540000000e+00,1.5000000000e+00,1.4525000000e+00,1.5000000000e-03
636,6.3600000000e-01,1.4555000000e+00,1.5000000000e+00,1.4540000000e+00,1.5000000000e-03
637,6.3700000000e-01,1.4570000000e+00,1.5000000000e+00,1.4555000000e+00,1.5000000000e-03
638,6.3800000000e-01,1.4585000000e+00,1.5000000000e+00,1.4570000000e+00,1.5000000000e-03
639,6.3900000000e-01,1.4600000000e+00,1.5000000000e+00,1.4585000000e+00,1.5000000000e-03
640,6.4000000000e-01,1.4615000000e+00,1.5000000000e+00,1.4600000000e+00,1.5000000000e-03
641,6.4100000000e-01,1.4630000000e+00,1.5000000000e+00,1.4615000000e+00,1.5000000000e-03
642,6.4200000000e-01,1.4645000000e+00,1.5000000000e+00,1.4630000000e+00,1.5000000000e-03
643,6.4300000000e-01,1.4660000000e+00,1.5000000000e+00,1.4645000000e+00,1.5000000000e-03
644,6.4400000000e-01,1.4675000000e+00,1.5000000000e+00,1.4660000000e+00,1.5000000000e-03
645,6.4500000000e-01,1.4690000000e+00,1.5000000000e+00,1.4675000000e+00,1.5000000000e-03
646,6.4600000000e-01,1.4705000000e+00,1.5000000000e+00,1.4690000000e+00,1.5000000000e-03
647,6.4700000000e-01,1.4720000000e+00,1.5000000000e+00,1.4705000000e+00,1.5000000000e-03
648,6.4800000000e-01,1.4735000000e+00,1.5000000000e+00,1.4720000000e+00,1.5000000000e-03
649,6.4900000000e-01,1.4750000000e+00,1.5000000000e+00,1.4735000000e+00,1.5000000000e-03
650,6.5000000000e-01,1.4765000000e+00,1.5000000000e+00,1.4750000000e+00,1.5000000000e-03
651,6.5100000000e-01,1.4780000000e+00,1.5000000000e+00,1.4765000000e+00,1.5000000000e-03
652,6.5200000000e-01,1.4795000000e+00,1.5000000000e+00,1.4780000000e+00,1.5000000000e-03
653,6.5300000000e-01,1.4810000000e+00,1.5000000000e+00,1.4795000000e+00,1.5000000000e-03
654,6.5400000000e-01,1.4825000000e+00,1.5000000000e+00,1.4810000000e+00,1.5000000000e-03
655,6.5500000000e-01,1.4840000000e+00,1.5000000000e+00,1.4825000000e+00,1.5000000000e-03
656,6.5600000000e-01,1.4855000000e+00,1.5000000000e+00,1.4840000000e+00,1.5000000000e-03
657,6.5700000000e-01,1.4870000000e+00,1.5000000000e+00,1.4855000000e+00,1.5000000000e-03
658,6.5800000000e-01,1.4885000000e+00,1.5000000000e+00,1.4870000000e+00,1.5000000000e-03
659,6.5900000000e-01,1.4900000000e+00,1.5000000000e+00,1.4885000000e+00,1.5000000000e-03
660,6.6000000000e-01,1.4915000000e+00,1.5000000000e+00,1.4900000000e+00,1.5000000000e-03
661,6.6100000000e-01,1.4930000000e+00,1.5000000000e+00,1.4915000000e+00,1.5000000000e-03
662,6.6200000000e-01,1.4945000000e+00,1.5000000000e+00,1.4930000000e+00,1.5000000000e-03
663,6.6300000000e-01,1.4960000000e+00,1.5000000000e+00,1.4945000000e+00,1.5000000000e-03
664,6.6400000000e-01,1.4975000000e+00,1.5000000000e+00,1.4960000000e+00,1.5000000000e-03
665,6.6500000000e-01,1.4990000000e+00,1.5000000000e+00,1.4975000000e+00,1.5000000000e-03
666,6.6600000000e-01,1.5005000000e+00,1.5000000000e+00,1.4990000000e+00,1.5000000000e-03
667,6.6700000000e-01,1.5020000000e+00,1.5000000000e+00,1.5005000000e+00,1.5000000000e-03
668,6.6800000000e-01,1.5035000000e+00,1.5000000000e+00,1.5020000000e+00,1.5000000000e-03
669,6.6900000000e-01,1.5050000000e+00,1.5000000000e+00,1.5035000000e+00,1.5000000000e-03
670,6.7000000000e-01,1.5065000000e+00,1.5000000000e+00,1.5050000000e+00,1.5000000000e-03
671,6.7100000000e-01,1.5080000000e+00,1.5000000000e+00,1.5065000000e+00,1.5000000000e-03
672,6.7200000000e-01,1.5095000000e+00,1.5000000000e+00,1.5080000000e+00,1.5000000000e-03
673,6.7300000000e-01,1.5110000000e+00,1.5000000000e+00,1.5095000000e+00,1.5000000000e-03
674,6.7400000000e-01,1.5125000000e+00,1.5000000000e+00,1.5110000000e+00,1.5000000000e-03
675,6.7500000000e-01,1.5140000000e+00,1.5000000000e+00,1.5125000000e+00,1.5000000000e-03
676,6.7600000000e-01,1.5155000000e+00,1.5000000000e+00,1.5140000000e+00,1.5000000000e-03
677,6.7700000000e-01,1.5170000000e+00,1.5000000000e+00,1.5155000000e+00,1.5000000000e-03
678,6.7800000000e-01,1.5185000000e+00,1.5000000000e+00,1.5170000000e+00,1.5000000000e-03
679,6.7900000000e-01,1.5200000000e+00,1.5000000000e+00,1.5185000000e+00,1.5000000000e-03
680,6.8000000000e-01,1.5215000000e+00,1.5000000000e+00,1.5200000000e+00,1.5000000000e-03
681,6.8100000000e-01,1.5230000000e+00,1.5000000000e+00,1.5215000000e+00,1.5000000000e-03
682,6.8200000000e-01,1.5245000000e+00,1.5000000000e+00,1.5230000000e+00,1.5000000000e-03
683,6.8300000000e-01,1.5260000000e+00,1.5000000000e+00,1.5245000000e+00,1.5000000000e-03
684,6.8400000000e-01,1.5275000000e+00,1.5000000000e+00,1.5260000000e+00,1.5000000000e-03
685,6.8500000000e-01,1.5290000000e+00,1.5000000000e+00,1.5275000000e+00,1.5000000000e-03
686,6.8600000000e-01,1.5305000000e+00,1.5000000000e+00,1.5290000000e+00,1.5000000000e-03
687,6.8700000000e-01,1.5320000000e+00,1.5000000000e+00,1.5305000000e+00,1.5000000000e-03
688,6.8800000000e-01,1.5335000000e+00,1.5000000000e+00,1.5320000000e+00,1.5000000000e-03
689,6.8900000000e-01,1.5350000000e+00,1.5000000000e+00,1.5335000000e+00,1.5000000000e-03
690,6.9000000000e-01,1.5365000000e+00,1.5000000000e+00,1.5350000000e+00,1.5000000000e-03
691,6.9100000000e-01,1.5380000000e+00,1.5000000000e+00,1.5365000000e+00,1.5000000000e-03
692,6.9200000000e-01,1.5395000000e+00,1.5000000000e+00,1.5380000000e+00,1.5000000000e-03
693,6.9300000000e-01,1.5410000000e+00,1.5000000000e+00,1.5395000000e+00,1.5000000000e-03
694,6.9400000000e-01,1.5425000000e+00,1.5000000000e+00,1.5410000000e+00,1.5000000000e-03
695,6.9500000000e-01,1.5440000000e+00,1.5000000000e+00,1.5425000000e+00,1.5000000000e-03
696,6.9600000000e-01,1.5455000000e+00,1.5000000000e+00,1.5440000000e+00,1.5000000000e-03
697,6.9700000000e-01,1.5470000000e+00,1.5000000000e+00,1.5455000000e+00,1.5000000000e-03
698,6.9800000000e-01,1.5485000000e+00,1.5000000000e+00,1.5470000000e+00,1.5000000000e-03
699,6.9900000000e-01,1.5500000000e+00,1.5000000000e+00,1.5485000000e+00,1.5000000000e-03
700,7.0000000000e-01,1.5515000000e+00,1.5000000000e+00,1.5500000000e+00,1.5000000000e-03
701,7.0100000000e-01,1.5530000000e+00,1.5000000000e+00,1.5515000000e+00,1.5000000000e-03
702,7.0200000000e-01,1.5545000000e+00,1.5000000000e+00,1.5530000000e+00,1.5000000000e-03
703,7.0300000000e-01,1.5560000000e+00,1.5000000000e+00,1.5545000000e+00,1.5000000000e-03
704,7.0400000000e-01,1.5575000000e+00,1.5000000000e+00,1.5560000000e+00,1.5000000000e-03
705,7.0500000000e-01,1.5590000000e+00,1.5000000000e+00,1.5575000000e+00,1.5000000000e-03
706,7.0600000000e-01,1.5605000000e+00,1.5000000000e+00,1.5590000000e+00,1.5000000000e-03
707,7.0700000000e-01,1.5620000000e+00,1.5000000000e+00,1.5605000000e+00,1.5000000000e-03
708,7.0800000000e-01,1.5635000000e+00,1.5000000000e+00,1.5620000000e+00,1.5000000000e-03
709,7.0900000000e-01,1.5650000000e+00,1.5000000000e+00,1.5635000000e+00,1.5000000000e-03
710,7.1000000000e-01,1.5665000000e+00,1.5000000000e+00,1.5650000000e+00,1.5000000000e-03
711,7.1100000000e-01,1.5680000000e+00,1.5000000000e+00,1.5665000000e+00,1.5000000000e-03
712,7.1200000000e-01,1.5695000000e+00,1.5000000000e+00,1.5680000000e+00,1.5000000000e-03
713,7.1300000000e-01,1.5710000000e+00,1.5000000000e+00,1.5695000000e+00,1.5000000000e-03
714,7.1400000000e-01,1.5725000000e+00,1.5000000000e+00,1.5710000000e+00,1.5000000000e-03
715,7.1500000000e-01,1.5740000000e+00,1.5000000000e+00,1.5725000000e+00,1.5000000000e-03
716,7.1600000000e-01,1.5755000000e+00,1.5000000000e+00,1.5740000000e+00,1.5000000000e-03
717,7.1700000000e-01,1.5770000000e+00,1.5000000000e+00,1.5755000000e+00,1.5000000000e-03
718,7.1800000000e-01,1.5785000000e+00,1.5000000000e+00,1.5770000000e+00,1.5000000000e-03
719,7.1900000000e-01,1.5800000000e+00,1.5000000000e+00,1.5785000000e+00,1.5000000000e-03
720,7.2000000000e-01,1.5815000000e+00,1.5000000000e+00,1.5800000000e+00,1.5000000000e-03
721,7.2100000000e-01,1.5830000000e+00,1.5000000000e+00,1.5815000000e+00,1.5000000000e-03
722,7.2200000000e-01,1.5845000000e+00,1.5000000000e+00,1.5830000000e+00,1.5000000000e-03
723,7.2300000000e-01,1.5860000000e+00,1.5000000000e+00,1.5845000000e+00,1.5000000000e-03
724,7.2400000000e-01,1.5875000000e+00,1.5000000000e+00,1.5860000000e+00,1.5000000000e-03
725,7.2500000000e-01,1.5890000000e+00,1.5000000000e+00,1.5875000000e+00,1.5000000000e-03
726,7.2600000000e-01,1.5905000000e+00,1.5000000000e+00,1.5890000000e+00,1.5000000000e-03
727,7.2700000000e-01,1.5920000000e+00,1.5000000000e+00,1.5905000000e+00,1.5000000000e-03
728,7.2800000000e-01,1.5935000000e+00,1.5000000000e+00,1.5920000000e+00,1.5000000000e-03
729,7.2900000000e-01,1.5950000000e+00,1.5000000000e+00,1.5935000000e+00,1.5000000000e-03
730,7.3000000000e-01,1.5965000000e+00,1.5000000000e+00,1.5950000000e+00,1.5000000000e-03
731,7.3100000000e-01,1.5980000000e+00,1.5000000000e+00,1.5965000000e+00,1.5000000000e-03
732,7.3200000000e-01,1.5995000000e+00,1.5000000000e+00,1.5980000000e+00,1.5000000000e-03
733,7.3300000000e-01,1.6010000000e+00,1.5000000000e+00,1.5995000000e+00,1.5000000000e-03
734,7.3400000000e-01,1.6025000000e+00,1.5000000000e+00,1.6010000000e+00,1.5000000000e-03
735,7.3500000000e-01,1.6040000000e+00,1.5000000000e+00,1.6025000000e+00,1.5000000000e-03
736,7.3600000000e-01,1.6055000000e+00,1.5000000000e+00,1.6040000000e+00,1.5000000000e-03
737,7.3700000000e-01,1.6070000000e+00,1.5000000000e+00,1.6055000000e+00,1.5000000000e-03
738,7.3800000000e-01,1.6085000000e+00,1.5000000000e+00,1.6070000000e+00,1.5000000000e-03
739,7.3900000000e-01,1.6100000000e+00,1.5000000000e+00,1.6085000000e+00,1.5000000000e-03
740,7.4000000000e-01,1.6115000000e+00,1.5000000000e+00,1.6100000000e+00,1.5000000000e-03
741,7.4100000000e-01,1.6130000000e+00,1.5000000000e+00,1.6115000000e+00,1.5000000000e-03
742,7.4200000000e-01,1.6145000000e+00,1.5000000000e+00,1.6130000000e+00,1.5000000000e-03
743,7.4300000000e-01,1.6160000000e+00,1.5000000000e+00,1.6145000000e+00,1.5000000000e-03
744,7.4400000000e-01,1.6175000000e+00,1.5000000000e+00,1.6160000000e+00,1.5000000000e-03
745,7.4500000000e-01,1.6190000000e+00,1.5000000000e+00,1.6175000000e+00,1.5000000000e-03
746,7.4600000000e-01,1.6205000000e+00,1.5000000000e+00,1.6190000000e+00,1.5000000000e-03
747,7.4700000000e-01,1.6220000000e+00,1.5000000000e+00,1.6205000000e+00,1.5000000000e-03
748,7.4800000000e-01,1.6235000000e+00,1.5000000000e+00,1.6220000000e+00,1.5000000000e-03
749,7.4900000000e-01,1.6250000000e+00,1.5000000000e+00,1.6235000000e+00,1.5000000000e-03
750,7.5000000000e-01,1.6265000000e+00,1.5000000000e+00,1.6250000000e+00,1.5000000000e-03
751,7.5100000000e-01,1.6280000000e+00,1.5000000000e+00,1.6265000000e+00,1.5000000000e-03
752,7.5200000000e-01,1.6295000000e+00,1.5000000000e+00,1.6280000000e+00,1.5000000000e-03
753,7.5300000000e-01,1.6310000000e+00,1.5000000000e+00,1.6295000000e+00,1.5000000000e-03
754,7.5400000000e-01,1.6325000000e+00,1.5000000000e+00,1.6310000000e+00,1.5000000000e-03
755,7.5500000000e-01,1.6340000000e+00,1.5000000000e+00,1.6325000000e+00,1.5000000000e-03
756,7.5600000000e-01,1.6355000000e+00,1.5000000000e+00,1.6340000000e+00,1.5000000000e-03
757,7.5700000000e-01,1.6370000000e+00,1.5000000000e+00,1.6355000000e+00,1.5000000000e-03
758,7.5800000000e-01,1.6385000000e+00,1.5000000000e+00,1.6370000000e+00,1.5000000000e-03
759,7.5900000000e-01,1.6400000000e+00,1.5000000000e+00,1.6385000000e+00,1.5000000000e-03
760,7.6000000000e-01,1.6415000000e+00,1.5000000000e+00,1.6400000000e+00,1.5000000000e-03
761,7.6100000000e-01,1.6430000000e+00,1.5000000000e+00,1.6415000000e+00,1.5000000000e-03
762,7.6200000000e-01,1.6445000000e+00,1.5000000000e+00,1.6430000000e+00,1.5000000000e-03
763,7.6300000000e-01,1.6460000000e+00,1.5000000000e+00,1.6445000000e+00,1.5000000000e-03
764,7.6400000000e-01,1.6475000000e+00,1.5000000000e+00,1.6460000000e+00,1.5000000000e-03
765,7.6500000000e-01,1.6490000000e+00,1.5000000000e+00,1.6475000000e+00,1.5000000000e-03
766,7.6600000000e-01,1.6505000000e+00,1.5000000000e+00,1.6490000000e+00,1.5000000000e-03
767,7.6700000000e-01,1.6520000000e+00,1.5000000000e+00,1.6505000000e+00,1.5000000000e-03
768,7.6800000000e-01,1.6535000000e+00,1.5000000000e+00,1.6520000000e+00,1.5000000000e-03
769,7.6900000000e-01,1.6550000000e+00,1.5000000000e+00,1.6535000000e+00,1.5000000000e-03
770,7.7000000000e-01,1.6565000000e+00,1.5000000000e+00,1.6550000000e+00,1.5000000000e-03
771,7.7100000000e-01,1.6580000000e+00,1.5000000000e+00,1.6565000000e+00,1.5000000000e-03
772,7.7200000000e-01,1.6595000000e+00,1.5000000000e+00,1.6580000000e+00,1.5000000000e-03
773,7.7300000000e-01,1.6610000000e+00,1.5000000000e+00,1.6595000000e+00,1.5000000000e-03
774,7.7400000000e-01,1.6625000000e+00,1.5000000000e+00,1.6610000000e+00,1.5000000000e-03
775,7.7500000000e-01,1.6640000000e+00,1.5000000000e+00,1.6625000000e+00,1.5000000000e-03
776,7.7600000000e-01,1.6655000000e+00,1.5000000000e+00,1.6640000000e+00,1.5000000000e-03
777,7.7700000000e-01,1.6670000000e+00,1.5000000000e+00,1.6655000000e+00,1.5000000000e-03
778,7.7800000000e-01,1.6685000000e+00,1.5000000000e+00,1.6670000000e+00,1.5000000000e-03
779,7.7900000000e-01,1.6700000000e+00,1.5000000000e+00,1.6685000000e+00,1.5000000000e-03
780,7.8000000000e-01,1.6715000000e+00,1.5000000000e+00,1.6700000000e+00,1.5000000000e-03
781,7.8100000000e-01,1.6730000000e+00,1.5000000000e+00,1.6715000000e+00,1.5000000000e-03
782,7.8200000000e-01,1.6745000000e+00,1.5000000000e+00,1.6730000000e+00,1.5000000000e-03
783,7.8300000000e-01,1.6760000000e+00,1.5000000000e+00,1.6745000000e+00,1.5000000000e-03
784,7.8400000000e-01,1.6775000000e+00,1.5000000000e+00,1.6760000000e+00,1.5000000000e-03
785,7.8500000000e-01,1.6790000000e+00,1.5000000000e+00,1.6775000000e+00,1.5000000000e-03
786,7.8600000000e-01,1.6805000000e+00,1.5000000000e+00,1.6790000000e+00,1.5000000000e-03
787,7.8700000000e-01,1.6820000000e+00,1.5000000000e+00,1.6805000000e+00,1.5000000000e-03
788,7.8800000000e-01,1.6835000000e+00,1.5000000000e+00,1.6820000000e+00,1.5000000000e-03
789,7.8900000000e-01,1.6850000000e+00,1.5000000000e+00,1.6835000000e+00,1.5000000000e-03
790,7.9000000000e-01,1.6865000000e+00,1.5000000000e+00,1.6850000000e+00,1.5000000000e-03
791,7.9100000000e-01,1.6880000000e+00,1.5000000000e+00,1.6865000000e+00,1.5000000000e-03
792,7.9200000000e-01,1.6895000000e+00,1.5000000000e+00,1.6880000000e+00,1.5000000000e-03
793,7.9300000000e-01,1.6910000000e+00,1.5000000000e+00,1.6895000000e+00,1.5000000000e-03
794,7.9400000000e-01,1.6925000000e+00,1.5000000000e+00,1.6910000000e+00,1.5000000000e-03
795,7.9500000000e-01,1.6940000000e+00,1.5000000000e+00,1.6925000000e+00,1.5000000000e-03
796,7.9600000000e-01,1.6955000000e+00,1.5000000000e+00,1.6940000000e+00,1.5000000000e-03
797,7.9700000000e-01,1.6970000000e+00,1.5000000000e+00,1.6955000000e+00,1.5000000000e-03
798,7.9800000000e-01,1.6985000000e+00,1.5000000000e+00,1.6970000000e+00,1.5000000000e-03
799,7.9900000000e-01,1.7000000000e+00,1.5000000000e+00,1.6985000000e+00,1.5000000000e-03
800,8.0000000000e-01,1.7015000000e+00,1.5000000000e+00,1.7000000000e+00,1.5000000000e-03
801,8.0100000000e-01,1.7030000000e+00,1.5000000000e+00,1.7015000000e+00,1.5000000000e-03
802,8.0200000000e-01,1.7045000000e+00,1.5000000000e+00,1.7030000000e+00,1.5000000000e-03
803,8.0300000000e-01,1.7060000000e+00,1.5000000000e+00,1.7045000000e+00,1.5000000000e-03
